    38	   294	          294	      2.940	      2.940	             $294.00	21-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    39	   295	          295	      2.950	      2.950	             $295.00	22-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    40	   296	          296	      2.960	      2.960	             $296.00	23-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    41	   297	          297	      2.970	      2.970	             $297.00	24-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    42	   298	          298	      2.980	      2.980	             $298.00	25-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    43	   299	          299	      2.990	      2.990	             $299.00	26-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    44	   300	          300	      3.000	      3.000	             $300.00	27-oct-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    45	   301	          301	      3.010	      3.010	             $301.00	28-oct-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    46	   302	          302	      3.020	      3.020	             $302.00	29-oct-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    47	   303	          303	      3.030	      3.030	             $303.00	30-oct-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    48	   304	          304	      3.040	      3.040	             $304.00	31-oct-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    49	   305	          305	      3.050	      3.050	             $305.00	01-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    50	   306	          306	      3.060	      3.060	             $306.00	02-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    51	   307	          307	      3.070	      3.070	             $307.00	03-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    52	   308	          308	      3.080	      3.080	             $308.00	04-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    53	   309	          309	      3.090	      3.090	             $309.00	05-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc0ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    54	   310	          310	      3.100	      3.100	             $310.00	06-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    55	   311	          311	      3.110	      3.110	             $311.00	07-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    56	   312	          312	      3.120	      3.120	             $312.00	08-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    57	   313	          313	      3.130	      3.130	             $313.00	09-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    58	   314	          314	      3.140	      3.140	             $314.00	10-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    59	   315	          315	      3.150	      3.150	             $315.00	11-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    60	   316	          316	      3.160	      3.160	             $316.00	12-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    61	   317	          317	      3.170	      3.170	             $317.00	13-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    62	   318	          318	      3.180	      3.180	             $318.00	14-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    63	   319	          319	      3.190	      3.190	             $319.00	15-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc1ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    64	   320	          320	      3.200	      3.200	             $320.00	16-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    65	   321	          321	      3.210	      3.210	             $321.00	17-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    66	   322	          322	      3.220	      3.220	             $322.00	18-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    67	   323	          323	      3.230	      3.230	             $323.00	19-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    68	   324	          324	      3.240	      3.240	             $324.00	20-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    69	   325	          325	      3.250	      3.250	             $325.00	21-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    70	   326	          326	      3.260	      3.260	             $326.00	22-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    71	   327	          327	      3.270	      3.270	             $327.00	23-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    72	   328	          328	      3.280	      3.280	             $328.00	24-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    73	   329	          329	      3.290	      3.290	             $329.00	25-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc2ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    74	   330	          330	      3.300	      3.300	             $330.00	26-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    75	   331	          331	      3.310	      3.310	             $331.00	27-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    76	   332	          332	      3.320	      3.320	             $332.00	28-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    77	   333	          333	      3.330	      3.330	             $333.00	29-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    78	   334	          334	      3.340	      3.340	             $334.00	30-nov-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    79	   335	          335	      3.350	      3.350	             $335.00	01-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    80	   336	          336	      3.360	      3.360	             $336.00	02-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    81	   337	          337	      3.370	      3.370	             $337.00	03-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    82	   338	          338	      3.380	      3.380	             $338.00	04-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    83	   339	          339	      3.390	      3.390	             $339.00	05-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc3ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    84	   340	          340	      3.400	      3.400	             $340.00	06-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    85	   341	          341	      3.410	      3.410	             $341.00	07-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    86	   342	          342	      3.420	      3.420	             $342.00	08-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    87	   343	          343	      3.430	      3.430	             $343.00	09-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    88	   344	          344	      3.440	      3.440	             $344.00	10-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    89	   345	          345	      3.450	      3.450	             $345.00	11-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    90	   346	          346	      3.460	      3.460	             $346.00	12-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    91	   347	          347	      3.470	      3.470	             $347.00	13-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    92	   348	          348	      3.480	      3.480	             $348.00	14-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    93	   349	          349	      3.490	      3.490	             $349.00	15-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc4ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    94	   350	          350	      3.500	      3.500	             $350.00	16-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    95	   351	          351	      3.510	      3.510	             $351.00	17-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    96	   352	          352	      3.520	      3.520	             $352.00	18-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    97	   353	          353	      3.530	      3.530	             $353.00	19-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    98	   354	          354	      3.540	      3.540	             $354.00	20-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    99	   355	          355	      3.550	      3.550	             $355.00	21-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   100	   356	          356	      3.560	      3.560	             $356.00	22-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   101	   357	          357	      3.570	      3.570	             $357.00	23-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   102	   358	          358	      3.580	      3.580	             $358.00	24-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   103	   359	          359	      3.590	      3.590	             $359.00	25-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc5ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   104	   360	          360	      3.600	      3.600	             $360.00	26-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   105	   361	          361	      3.610	      3.610	             $361.00	27-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   106	   362	          362	      3.620	      3.620	             $362.00	28-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   107	   363	          363	      3.630	      3.630	             $363.00	29-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   108	   364	          364	      3.640	      3.640	             $364.00	30-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   109	   365	          365	      3.650	      3.650	             $365.00	31-dec-1960              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   110	   366	          366	      3.660	      3.660	             $366.00	01-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   111	   367	          367	      3.670	      3.670	             $367.00	02-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   112	   368	          368	      3.680	      3.680	             $368.00	03-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   113	   369	          369	      3.690	      3.690	             $369.00	04-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc6ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   114	   370	          370	      3.700	      3.700	             $370.00	05-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   115	   371	          371	      3.710	      3.710	             $371.00	06-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   116	   372	          372	      3.720	      3.720	             $372.00	07-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   117	   373	          373	      3.730	      3.730	             $373.00	08-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   118	   374	          374	      3.740	      3.740	             $374.00	09-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   119	   375	          375	      3.750	      3.750	             $375.00	10-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   120	   376	          376	      3.760	      3.760	             $376.00	11-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   121	   377	          377	      3.770	      3.770	             $377.00	12-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   122	   378	          378	      3.780	      3.780	             $378.00	13-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   123	   379	          379	      3.790	      3.790	             $379.00	14-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc7ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   124	   380	          380	      3.800	      3.800	             $380.00	15-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   125	   381	          381	      3.810	      3.810	             $381.00	16-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   126	   382	          382	      3.820	      3.820	             $382.00	17-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   127	   383	          383	      3.830	      3.830	             $383.00	18-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     0	   384	          384	      3.840	      3.840	             $384.00	19-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     1	   385	          385	      3.850	      3.850	             $385.00	20-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     2	   386	          386	      3.860	      3.860	             $386.00	21-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     3	   387	          387	      3.870	      3.870	             $387.00	22-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     4	   388	          388	      3.880	      3.880	             $388.00	23-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     5	   389	          389	      3.890	      3.890	             $389.00	24-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc8ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     6	   390	          390	      3.900	      3.900	             $390.00	25-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     7	   391	          391	      3.910	      3.910	             $391.00	26-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     8	   392	          392	      3.920	      3.920	             $392.00	27-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     9	   393	          393	      3.930	      3.930	             $393.00	28-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    10	   394	          394	      3.940	      3.940	             $394.00	29-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    11	   395	          395	      3.950	      3.950	             $395.00	30-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    12	   396	          396	      3.960	      3.960	             $396.00	31-jan-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    13	   397	          397	      3.970	      3.970	             $397.00	01-feb-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    14	   398	          398	      3.980	      3.980	             $398.00	02-feb-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    15	   399	          399	      3.990	      3.990	             $399.00	03-feb-1961              	   61aaaaaaa0bbbbbbb3ccccccc9ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    16	   400	          400	      4.000	      4.000	             $400.00	04-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    17	   401	          401	      4.010	      4.010	             $401.00	05-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    18	   402	          402	      4.020	      4.020	             $402.00	06-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    19	   403	          403	      4.030	      4.030	             $403.00	07-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    20	   404	          404	      4.040	      4.040	             $404.00	08-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    21	   405	          405	      4.050	      4.050	             $405.00	09-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    22	   406	          406	      4.060	      4.060	             $406.00	10-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    23	   407	          407	      4.070	      4.070	             $407.00	11-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    24	   408	          408	      4.080	      4.080	             $408.00	12-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    25	   409	          409	      4.090	      4.090	             $409.00	13-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc0ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    26	   410	          410	      4.100	      4.100	             $410.00	14-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    27	   411	          411	      4.110	      4.110	             $411.00	15-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    28	   412	          412	      4.120	      4.120	             $412.00	16-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    29	   413	          413	      4.130	      4.130	             $413.00	17-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    30	   414	          414	      4.140	      4.140	             $414.00	18-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    31	   415	          415	      4.150	      4.150	             $415.00	19-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    32	   416	          416	      4.160	      4.160	             $416.00	20-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    33	   417	          417	      4.170	      4.170	             $417.00	21-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    34	   418	          418	      4.180	      4.180	             $418.00	22-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    35	   419	          419	      4.190	      4.190	             $419.00	23-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc1ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    36	   420	          420	      4.200	      4.200	             $420.00	24-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    37	   421	          421	      4.210	      4.210	             $421.00	25-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    38	   422	          422	      4.220	      4.220	             $422.00	26-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    39	   423	          423	      4.230	      4.230	             $423.00	27-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    40	   424	          424	      4.240	      4.240	             $424.00	28-feb-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    41	   425	          425	      4.250	      4.250	             $425.00	01-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    42	   426	          426	      4.260	      4.260	             $426.00	02-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    43	   427	          427	      4.270	      4.270	             $427.00	03-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    44	   428	          428	      4.280	      4.280	             $428.00	04-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    45	   429	          429	      4.290	      4.290	             $429.00	05-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc2ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    46	   430	          430	      4.300	      4.300	             $430.00	06-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    47	   431	          431	      4.310	      4.310	             $431.00	07-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    48	   432	          432	      4.320	      4.320	             $432.00	08-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    49	   433	          433	      4.330	      4.330	             $433.00	09-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    50	   434	          434	      4.340	      4.340	             $434.00	10-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    51	   435	          435	      4.350	      4.350	             $435.00	11-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    52	   436	          436	      4.360	      4.360	             $436.00	12-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    53	   437	          437	      4.370	      4.370	             $437.00	13-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    54	   438	          438	      4.380	      4.380	             $438.00	14-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    55	   439	          439	      4.390	      4.390	             $439.00	15-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc3ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    56	   440	          440	      4.400	      4.400	             $440.00	16-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

