   849 ,      84801 ,   467.40 ,     42453.3216 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   850 ,      84901 
   851 ,      85001 ,   468.50 ,     42553.4450 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   852 ,      85101 
   853 ,      85201 ,   469.60 ,     42653.5684 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   854 ,      85301 
   855 ,      85401 ,   470.70 ,     42753.6918 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   856 ,      85501 
   857 ,      85601 ,   471.80 ,     42853.8152 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   858 ,      85701 
   859 ,      85801 ,   472.90 ,     42953.9386 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   860 ,      85901 
   861 ,      86001 ,   474.00 ,     43054.0620 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   862 ,      86101 
   863 ,      86201 ,   475.10 ,     43154.1854 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   864 ,      86301 
   865 ,      86401 ,   476.20 ,     43254.3088 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   866 ,      86501 
   867 ,      86601 ,   477.30 ,     43354.4322 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   868 ,      86701 
   869 ,      86801 ,   478.40 ,     43454.5556 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   870 ,      86901 
   871 ,      87001 ,   479.50 ,     43554.6790 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   872 ,      87101 
   873 ,      87201 ,   480.60 ,     43654.8024 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   874 ,      87301 
   875 ,      87401 ,   481.70 ,     43754.9258 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   876 ,      87501 
   877 ,      87601 ,   482.80 ,     43855.0492 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   878 ,      87701 
   879 ,      87801 ,   483.90 ,     43955.1726 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   880 ,      87901 
   881 ,      88001 ,   485.00 ,     44055.2960 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   882 ,      88101 
   883 ,      88201 ,   486.10 ,     44155.4194 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   884 ,      88301 
   885 ,      88401 ,   487.20 ,     44255.5428 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   886 ,      88501 
   887 ,      88601 ,   488.30 ,     44355.6662 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   888 ,      88701 
   889 ,      88801 ,   489.40 ,     44455.7896 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   890 ,      88901 
   891 ,      89001 ,   490.50 ,     44555.9130 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   892 ,      89101 
   893 ,      89201 ,   491.60 ,     44656.0364 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   894 ,      89301 
   895 ,      89401 ,   492.70 ,     44756.1598 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   896 ,      89501 
   897 ,      89601 ,   493.80 ,     44856.2832 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   898 ,      89701 
   899 ,      89801 ,   494.90 ,     44956.4066 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   900 ,      89901 
   901 ,      90001 ,   496.00 ,     45056.5300 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   902 ,      90101 
   903 ,      90201 ,   497.10 ,     45156.6534 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   904 ,      90301 
   905 ,      90401 ,   498.20 ,     45256.7768 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   906 ,      90501 
   907 ,      90601 ,   499.30 ,     45356.9002 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   908 ,      90701 
   909 ,      90801 ,   500.40 ,     45457.0236 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   910 ,      90901 
   911 ,      91001 ,   501.50 ,     45557.1470 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   912 ,      91101 
   913 ,      91201 ,   502.60 ,     45657.2704 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   914 ,      91301 
   915 ,      91401 ,   503.70 ,     45757.3938 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   916 ,      91501 
   917 ,      91601 ,   504.80 ,     45857.5172 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   918 ,      91701 
   919 ,      91801 ,   505.90 ,     45957.6406 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   920 ,      91901 
   921 ,      92001 ,   507.00 ,     46057.7640 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   922 ,      92101 
   923 ,      92201 ,   508.10 ,     46157.8874 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   924 ,      92301 
   925 ,      92401 ,   509.20 ,     46258.0108 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   926 ,      92501 
   927 ,      92601 ,   510.30 ,     46358.1342 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   928 ,      92701 
   929 ,      92801 ,   511.40 ,     46458.2576 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   930 ,      92901 
   931 ,      93001 ,   512.50 ,     46558.3810 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   932 ,      93101 
   933 ,      93201 ,   513.60 ,     46658.5044 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   934 ,      93301 
   935 ,      93401 ,   514.70 ,     46758.6278 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   936 ,      93501 
   937 ,      93601 ,   515.80 ,     46858.7512 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   938 ,      93701 
   939 ,      93801 ,   516.90 ,     46958.8746 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   940 ,      93901 
   941 ,      94001 ,   518.00 ,     47058.9980 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   942 ,      94101 
   943 ,      94201 ,   519.10 ,     47159.1214 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   944 ,      94301 
   945 ,      94401 ,   520.20 ,     47259.2448 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   946 ,      94501 
   947 ,      94601 ,   521.30 ,     47359.3682 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   948 ,      94701 
   949 ,      94801 ,   522.40 ,     47459.4916 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   950 ,      94901 
   951 ,      95001 ,   523.50 ,     47559.6150 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   952 ,      95101 
   953 ,      95201 ,   524.60 ,     47659.7384 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   954 ,      95301 
   955 ,      95401 ,   525.70 ,     47759.8618 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   956 ,      95501 
   957 ,      95601 ,   526.80 ,     47859.9852 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   958 ,      95701 
   959 ,      95801 ,   527.90 ,     47960.1086 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   960 ,      95901 
   961 ,      96001 ,   529.00 ,     48060.2320 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   962 ,      96101 
   963 ,      96201 ,   530.10 ,     48160.3554 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   964 ,      96301 
   965 ,      96401 ,   531.20 ,     48260.4788 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   966 ,      96501 
   967 ,      96601 ,   532.30 ,     48360.6022 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   968 ,      96701 
   969 ,      96801 ,   533.40 ,     48460.7256 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   970 ,      96901 
   971 ,      97001 ,   534.50 ,     48560.8490 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   972 ,      97101 
   973 ,      97201 ,   535.60 ,     48660.9724 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   974 ,      97301 
   975 ,      97401 ,   536.70 ,     48761.0958 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   976 ,      97501 
   977 ,      97601 ,   537.80 ,     48861.2192 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   978 ,      97701 
   979 ,      97801 ,   538.90 ,     48961.3426 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   980 ,      97901 
   981 ,      98001 ,   540.00 ,     49061.4660 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   982 ,      98101 
   983 ,      98201 ,   541.10 ,     49161.5894 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   984 ,      98301 
   985 ,      98401 ,   542.20 ,     49261.7128 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   986 ,      98501 
   987 ,      98601 ,   543.30 ,     49361.8362 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   988 ,      98701 
   989 ,      98801 ,   544.40 ,     49461.9596 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   990 ,      98901 
   991 ,      99001 ,   545.50 ,     49562.0830 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   992 ,      99101 
   993 ,      99201 ,   546.60 ,     49662.2064 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   994 ,      99301 
   995 ,      99401 ,   547.70 ,     49762.3298 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   996 ,      99501 
   997 ,      99601 ,   548.80 ,     49862.4532 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   998 ,      99701 
   999 ,      99801 ,   549.90 ,     49962.5766 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1000 ,      99901 
  1001 ,     100001 ,   551.00 ,     50062.7000 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1002 ,     100101 
  1003 ,     100201 ,   552.10 ,     50162.8234 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1004 ,     100301 
  1005 ,     100401 ,   553.20 ,     50262.9468 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1006 ,     100501 
  1007 ,     100601 ,   554.30 ,     50363.0702 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1008 ,     100701 
  1009 ,     100801 ,   555.40 ,     50463.1936 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1010 ,     100901 
  1011 ,     101001 ,   556.50 ,     50563.3170 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1012 ,     101101 
  1013 ,     101201 ,   557.60 ,     50663.4404 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1014 ,     101301 
  1015 ,     101401 ,   558.70 ,     50763.5638 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1016 ,     101501 
  1017 ,     101601 ,   559.80 ,     50863.6872 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1018 ,     101701 
  1019 ,     101801 ,   560.90 ,     50963.8106 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1020 ,     101901 
  1021 ,     102001 ,   562.00 ,     51063.9340 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1022 ,     102101 
  1023 ,     102201 ,   563.10 ,     51164.0574 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1024 ,     102301 
  1025 ,     102401 ,   564.20 ,     51264.1808 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1026 ,     102501 
  1027 ,     102601 ,   565.30 ,     51364.3042 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1028 ,     102701 
  1029 ,     102801 ,   566.40 ,     51464.4276 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1030 ,     102901 
  1031 ,     103001 ,   567.50 ,     51564.5510 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1032 ,     103101 
  1033 ,     103201 ,   568.60 ,     51664.6744 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1034 ,     103301 
  1035 ,     103401 ,   569.70 ,     51764.7978 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1036 ,     103501 
  1037 ,     103601 ,   570.80 ,     51864.9212 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1038 ,     103701 
  1039 ,     103801 ,   571.90 ,     51965.0446 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1040 ,     103901 
  1041 ,     104001 ,   573.00 ,     52065.1680 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1042 ,     104101 
  1043 ,     104201 ,   574.10 ,     52165.2914 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1044 ,     104301 
  1045 ,     104401 ,   575.20 ,     52265.4148 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1046 ,     104501 
  1047 ,     104601 ,   576.30 ,     52365.5382 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1048 ,     104701 
  1049 ,     104801 ,   577.40 ,     52465.6616 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1050 ,     104901 
  1051 ,     105001 ,   578.50 ,     52565.7850 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1052 ,     105101 
  1053 ,     105201 ,   579.60 ,     52665.9084 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1054 ,     105301 
  1055 ,     105401 ,   580.70 ,     52766.0318 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1056 ,     105501 
  1057 ,     105601 ,   581.80 ,     52866.1552 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1058 ,     105701 
  1059 ,     105801 ,   582.90 ,     52966.2786 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1060 ,     105901 
  1061 ,     106001 ,   584.00 ,     53066.4020 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1062 ,     106101 
  1063 ,     106201 ,   585.10 ,     53166.5254 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1064 ,     106301 
  1065 ,     106401 ,   586.20 ,     53266.6488 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1066 ,     106501 
  1067 ,     106601 ,   587.30 ,     53366.7722 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1068 ,     106701 
  1069 ,     106801 ,   588.40 ,     53466.8956 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1070 ,     106901 
  1071 ,     107001 ,   589.50 ,     53567.0190 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1072 ,     107101 
  1073 ,     107201 ,   590.60 ,     53667.1424 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1074 ,     107301 
  1075 ,     107401 ,   591.70 ,     53767.2658 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1076 ,     107501 
  1077 ,     107601 ,   592.80 ,     53867.3892 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1078 ,     107701 
  1079 ,     107801 ,   593.90 ,     53967.5126 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1080 ,     107901 
  1081 ,     108001 ,   595.00 ,     54067.6360 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1082 ,     108101 
  1083 ,     108201 ,   596.10 ,     54167.7594 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1084 ,     108301 
  1085 ,     108401 ,   597.20 ,     54267.8828 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1086 ,     108501 
  1087 ,     108601 ,   598.30 ,     54368.0062 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1088 ,     108701 
  1089 ,     108801 ,   599.40 ,     54468.1296 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1090 ,     108901 
  1091 ,     109001 ,   600.50 ,     54568.2530 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1092 ,     109101 
  1093 ,     109201 ,   601.60 ,     54668.3764 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1094 ,     109301 
  1095 ,     109401 ,   602.70 ,     54768.4998 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1096 ,     109501 
  1097 ,     109601 ,   603.80 ,     54868.6232 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1098 ,     109701 
  1099 ,     109801 ,   604.90 ,     54968.7466 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1100 ,     109901 
  1101 ,     110001 ,   606.00 ,     55068.8700 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1102 ,     110101 
  1103 ,     110201 ,   607.10 ,     55168.9934 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1104 ,     110301 
  1105 ,     110401 ,   608.20 ,     55269.1168 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1106 ,     110501 
  1107 ,     110601 ,   609.30 ,     55369.2402 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1108 ,     110701 
  1109 ,     110801 ,   610.40 ,     55469.3636 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1110 ,     110901 
  1111 ,     111001 ,   611.50 ,     55569.4870 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1112 ,     111101 
  1113 ,     111201 ,   612.60 ,     55669.6104 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1114 ,     111301 
  1115 ,     111401 ,   613.70 ,     55769.7338 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1116 ,     111501 
  1117 ,     111601 ,   614.80 ,     55869.8572 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1118 ,     111701 
  1119 ,     111801 ,   615.90 ,     55969.9806 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1120 ,     111901 
  1121 ,     112001 ,   617.00 ,     56070.1040 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1122 ,     112101 
  1123 ,     112201 ,   618.10 ,     56170.2274 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1124 ,     112301 
  1125 ,     112401 ,   619.20 ,     56270.3508 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1126 ,     112501 
  1127 ,     112601 ,   620.30 ,     56370.4742 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1128 ,     112701 
  1129 ,     112801 ,   621.40 ,     56470.5976 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1130 ,     112901 
  1131 ,     113001 ,   622.50 ,     56570.7210 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1132 ,     113101 
  1133 ,     113201 ,   623.60 ,     56670.8444 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1134 ,     113301 
  1135 ,     113401 ,   624.70 ,     56770.9678 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1136 ,     113501 
  1137 ,     113601 ,   625.80 ,     56871.0912 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1138 ,     113701 
  1139 ,     113801 ,   626.90 ,     56971.2146 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1140 ,     113901 
  1141 ,     114001 ,   628.00 ,     57071.3380 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1142 ,     114101 
  1143 ,     114201 ,   629.10 ,     57171.4614 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1144 ,     114301 
  1145 ,     114401 ,   630.20 ,     57271.5848 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1146 ,     114501 
  1147 ,     114601 ,   631.30 ,     57371.7082 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1148 ,     114701 
  1149 ,     114801 ,   632.40 ,     57471.8316 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1150 ,     114901 
  1151 ,     115001 ,   633.50 ,     57571.9550 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1152 ,     115101 
  1153 ,     115201 ,   634.60 ,     57672.0784 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1154 ,     115301 
  1155 ,     115401 ,   635.70 ,     57772.2018 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1156 ,     115501 
  1157 ,     115601 ,   636.80 ,     57872.3252 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1158 ,     115701 
  1159 ,     115801 ,   637.90 ,     57972.4486 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1160 ,     115901 
  1161 ,     116001 ,   639.00 ,     58072.5720 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1162 ,     116101 
  1163 ,     116201 ,   640.10 ,     58172.6954 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1164 ,     116301 
  1165 ,     116401 ,   641.20 ,     58272.8188 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1166 ,     116501 
  1167 ,     116601 ,   642.30 ,     58372.9422 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1168 ,     116701 
  1169 ,     116801 ,   643.40 ,     58473.0656 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1170 ,     116901 
  1171 ,     117001 ,   644.50 ,     58573.1890 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1172 ,     117101 
  1173 ,     117201 ,   645.60 ,     58673.3124 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1174 ,     117301 
  1175 ,     117401 ,   646.70 ,     58773.4358 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1176 ,     117501 
  1177 ,     117601 ,   647.80 ,     58873.5592 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1178 ,     117701 
  1179 ,     117801 ,   648.90 ,     58973.6826 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1180 ,     117901 
  1181 ,     118001 ,   650.00 ,     59073.8060 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1182 ,     118101 
  1183 ,     118201 ,   651.10 ,     59173.9294 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1184 ,     118301 
  1185 ,     118401 ,   652.20 ,     59274.0528 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1186 ,     118501 
  1187 ,     118601 ,   653.30 ,     59374.1762 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1188 ,     118701 
  1189 ,     118801 ,   654.40 ,     59474.2996 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1190 ,     118901 
  1191 ,     119001 ,   655.50 ,     59574.4230 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1192 ,     119101 
  1193 ,     119201 ,   656.60 ,     59674.5464 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1194 ,     119301 
  1195 ,     119401 ,   657.70 ,     59774.6698 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1196 ,     119501 
  1197 ,     119601 ,   658.80 ,     59874.7932 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1198 ,     119701 
  1199 ,     119801 ,   659.90 ,     59974.9166 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1200 ,     119901 
  1201 ,     120001 ,   661.00 ,     60075.0400 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1202 ,     120101 
  1203 ,     120201 ,   662.10 ,     60175.1634 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1204 ,     120301 
  1205 ,     120401 ,   663.20 ,     60275.2868 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1206 ,     120501 
  1207 ,     120601 ,   664.30 ,     60375.4102 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1208 ,     120701 
  1209 ,     120801 ,   665.40 ,     60475.5336 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1210 ,     120901 
  1211 ,     121001 ,   666.50 ,     60575.6570 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1212 ,     121101 
  1213 ,     121201 ,   667.60 ,     60675.7804 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1214 ,     121301 
  1215 ,     121401 ,   668.70 ,     60775.9038 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1216 ,     121501 
  1217 ,     121601 ,   669.80 ,     60876.0272 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1218 ,     121701 
  1219 ,     121801 ,   670.90 ,     60976.1506 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1220 ,     121901 
  1221 ,     122001 ,   672.00 ,     61076.2740 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1222 ,     122101 
  1223 ,     122201 ,   673.10 ,     61176.3974 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1224 ,     122301 
  1225 ,     122401 ,   674.20 ,     61276.5208 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1226 ,     122501 
  1227 ,     122601 ,   675.30 ,     61376.6442 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1228 ,     122701 
  1229 ,     122801 ,   676.40 ,     61476.7676 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1230 ,     122901 
  1231 ,     123001 ,   677.50 ,     61576.8910 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1232 ,     123101 
  1233 ,     123201 ,   678.60 ,     61677.0144 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1234 ,     123301 
  1235 ,     123401 ,   679.70 ,     61777.1378 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1236 ,     123501 
  1237 ,     123601 ,   680.80 ,     61877.2612 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1238 ,     123701 
  1239 ,     123801 ,   681.90 ,     61977.3846 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1240 ,     123901 
  1241 ,     124001 ,   683.00 ,     62077.5080 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1242 ,     124101 
  1243 ,     124201 ,   684.10 ,     62177.6314 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1244 ,     124301 
  1245 ,     124401 ,   685.20 ,     62277.7548 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1246 ,     124501 
  1247 ,     124601 ,   686.30 ,     62377.8782 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1248 ,     124701 
  1249 ,     124801 ,   687.40 ,     62478.0016 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1250 ,     124901 
  1251 ,     125001 ,   688.50 ,     62578.1250 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1252 ,     125101 
  1253 ,     125201 ,   689.60 ,     62678.2484 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1254 ,     125301 
  1255 ,     125401 ,   690.70 ,     62778.3718 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1256 ,     125501 
  1257 ,     125601 ,   691.80 ,     62878.4952 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1258 ,     125701 
  1259 ,     125801 ,   692.90 ,     62978.6186 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1260 ,     125901 
  1261 ,     126001 ,   694.00 ,     63078.7420 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1262 ,     126101 
  1263 ,     126201 ,   695.10 ,     63178.8654 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,  1264 ,     126301 
